Date,Open,High,Low,Close,Adj Close,Volume
1995-10-17,6.156250,6.171875,6.125000,6.171875,5.120331,5727200
1995-10-18,6.203125,6.296875,6.171875,6.281250,5.211072,9509600
1995-10-19,6.250000,6.343750,6.203125,6.234375,5.172186,9998400
1995-10-20,6.234375,6.250000,6.140625,6.203125,5.146259,3268800
1995-10-23,6.203125,6.359375,6.187500,6.359375,5.275887,10004800
1995-10-24,6.390625,6.812500,6.375000,6.812500,5.651810,24648800
1995-10-25,6.765625,6.859375,6.703125,6.718750,5.574034,22716800
1995-10-26,6.781250,6.781250,6.515625,6.781250,5.625885,15798400
1995-10-27,6.609375,6.734375,6.562500,6.640625,5.509220,6506400
1995-10-30,6.718750,6.750000,6.671875,6.734375,5.586996,3976800
1995-10-31,6.750000,6.781250,6.640625,6.640625,5.509220,4691200
1995-11-01,6.640625,6.859375,6.640625,6.796875,5.638848,9884800
1995-11-02,6.812500,7.250000,6.765625,7.187500,5.962920,19788000
1995-11-03,7.312500,7.312500,7.156250,7.281250,6.040697,12976000
1995-11-06,7.250000,7.281250,7.187500,7.187500,5.962920,8893600
1995-11-07,7.187500,7.296875,7.140625,7.187500,5.962920,18787200
1995-11-08,7.140625,7.203125,7.046875,7.187500,5.962920,11869600
1995-11-09,7.250000,7.250000,7.140625,7.171875,5.949957,7004000
1995-11-10,7.171875,7.265625,7.093750,7.125000,5.911068,4720800
1995-11-13,7.187500,7.281250,7.171875,7.281250,6.040697,4310400
1995-11-14,7.296875,7.328125,7.234375,7.265625,6.027734,6072800
1995-11-15,7.234375,7.250000,7.125000,7.203125,5.975883,3369600
1995-11-16,7.203125,7.218750,7.140625,7.203125,5.975883,4886400
1995-11-17,7.171875,7.375000,7.140625,7.296875,6.053660,4759200
1995-11-20,7.250000,7.281250,6.875000,6.921875,5.742551,4812800
1995-11-21,6.890625,7.171875,6.890625,7.140625,5.924030,11211200
1995-11-22,7.171875,7.312500,7.156250,7.281250,6.040697,8829600
1995-11-24,7.265625,7.296875,7.234375,7.234375,6.001810,3357600
1995-11-27,7.250000,7.343750,7.109375,7.312500,6.066623,5096000
1995-11-28,7.359375,7.531250,7.218750,7.531250,6.248102,12792000
1995-11-29,7.531250,7.531250,7.453125,7.484375,6.209216,6607200
1995-11-30,7.515625,7.859375,7.484375,7.859375,6.520323,10000800
1995-12-01,7.828125,7.828125,7.546875,7.656250,6.351807,12248800
1995-12-04,7.640625,7.640625,7.500000,7.562500,6.274028,10139200
1995-12-05,7.531250,7.765625,7.531250,7.718750,6.403658,8262400
1995-12-06,7.687500,7.843750,7.687500,7.828125,6.494398,7656800
1995-12-07,7.812500,7.859375,7.718750,7.796875,6.468471,7412000
1995-12-08,7.765625,7.781250,7.640625,7.703125,6.390695,4216000
1995-12-11,7.812500,7.953125,7.765625,7.890625,6.546248,6585600
1995-12-12,7.859375,7.906250,7.796875,7.890625,6.546248,4578400
1995-12-13,7.890625,7.937500,7.812500,7.921875,6.572175,5318400
1995-12-14,7.937500,7.984375,7.843750,7.875000,6.533286,6510400
1995-12-15,7.906250,8.125000,7.875000,8.125000,6.740692,12188800
1995-12-18,8.062500,8.062500,7.687500,7.781250,6.455508,9050400
1995-12-19,7.703125,7.781250,7.484375,7.546875,6.261066,9767200
1995-12-20,7.468750,7.640625,7.328125,7.484375,6.209216,9749600
1995-12-21,7.484375,7.921875,7.468750,7.750000,6.429583,12664000
1995-12-22,7.750000,7.921875,7.750000,7.859375,6.520323,6112000
1995-12-26,7.890625,7.921875,7.781250,7.843750,6.507359,1830400
1995-12-27,7.828125,8.109375,7.828125,8.078125,6.701804,3241600
1995-12-28,8.062500,8.203125,8.015625,8.171875,6.779581,3443200
1995-12-29,8.140625,8.187500,8.031250,8.171875,6.779581,3212800
1996-01-02,8.125000,8.125000,8.000000,8.078125,6.701804,7608800
1996-01-03,8.093750,8.156250,7.984375,8.109375,6.727730,8917600
1996-01-04,8.125000,8.187500,8.031250,8.187500,6.792542,6700800
1996-01-05,8.156250,8.156250,7.781250,7.859375,6.520323,9153600
1996-01-08,7.859375,7.859375,7.671875,7.703125,6.390695,1856800
1996-01-09,7.703125,7.703125,7.156250,7.265625,6.027734,10149600
1996-01-10,7.234375,7.500000,7.187500,7.250000,6.014771,13175200
1996-01-11,7.281250,7.343750,7.203125,7.265625,6.027734,8502400
1996-01-12,7.265625,7.281250,7.015625,7.093750,5.885141,10568000
1996-01-15,7.140625,7.359375,7.125000,7.281250,6.040697,8028800
1996-01-16,7.359375,7.421875,7.265625,7.406250,6.144399,6560000
1996-01-17,7.375000,7.484375,7.343750,7.453125,6.183287,5332800
1996-01-18,7.515625,7.687500,7.515625,7.578125,6.286991,6118400
1996-01-19,7.578125,7.625000,7.343750,7.390625,6.131438,6225600
1996-01-22,7.359375,7.406250,7.250000,7.250000,6.014771,3340800
1996-01-23,7.281250,7.296875,7.109375,7.203125,5.975883,7772800
1996-01-24,7.203125,7.640625,7.203125,7.578125,6.286991,6166400
1996-01-25,7.562500,7.734375,7.546875,7.625000,6.325881,6009600
1996-01-26,7.625000,7.750000,7.625000,7.750000,6.429583,3581600
1996-01-29,7.750000,7.875000,7.640625,7.734375,6.416620,6013600
1996-01-30,7.750000,7.765625,7.625000,7.734375,6.416620,5087200
1996-01-31,7.703125,7.984375,7.656250,7.843750,6.507359,7932800
1996-02-01,7.953125,7.984375,7.843750,7.890625,6.546248,6980800
1996-02-02,7.937500,7.953125,7.890625,7.937500,6.585137,4912000
1996-02-05,7.875000,7.906250,7.546875,7.843750,6.507359,13734400
1996-02-06,7.843750,7.937500,7.765625,7.812500,6.481433,14009600
1996-02-07,7.859375,8.000000,7.781250,7.828125,6.494398,6124800
1996-02-08,7.859375,8.125000,7.859375,8.078125,6.701804,6500000
1996-02-09,8.062500,8.250000,8.046875,8.062500,6.688839,8860800
1996-02-12,8.187500,8.468750,8.156250,8.390625,6.961061,7567200
1996-02-13,8.312500,8.531250,8.281250,8.421875,6.986989,6436000
1996-02-14,8.421875,8.531250,8.328125,8.375000,6.948099,6348000
1996-02-15,8.343750,8.421875,8.296875,8.375000,6.948099,7684000
1996-02-16,8.375000,8.375000,8.078125,8.125000,6.740692,7568800
1996-02-20,8.093750,8.109375,7.937500,8.015625,6.649951,7227200
1996-02-21,7.968750,8.062500,7.953125,8.031250,6.662914,4661600
1996-02-22,8.031250,8.187500,8.031250,8.125000,6.740692,5648000
1996-02-23,8.156250,8.156250,8.046875,8.140625,6.753654,2978400
1996-02-26,8.125000,8.187500,8.015625,8.062500,6.688839,3413600
1996-02-27,8.000000,8.109375,7.828125,8.109375,6.727730,3165600
1996-02-28,8.109375,8.156250,7.875000,7.921875,6.572175,5583200
1996-02-29,7.875000,8.187500,7.812500,8.140625,6.753654,10796800
1996-03-01,8.203125,8.625000,8.171875,8.359375,6.935134,13879200
1996-03-04,8.359375,8.421875,8.250000,8.296875,6.883283,4637600
1996-03-05,8.296875,8.359375,8.218750,8.234375,6.831432,4972000
1996-03-06,8.218750,8.250000,8.046875,8.125000,6.740692,7897600
1996-03-07,8.093750,8.156250,8.078125,8.156250,6.766617,5820000
1996-03-08,8.093750,8.093750,7.796875,7.812500,6.481433,7408800
1996-03-11,7.687500,7.984375,7.671875,7.937500,6.585137,8248000
1996-03-12,7.875000,7.875000,7.656250,7.859375,6.520323,6305600
1996-03-13,7.781250,8.015625,7.718750,7.833984,6.499256,8032800
1996-03-14,8.000000,8.062500,7.828125,7.828125,6.494398,7608800
1996-03-15,7.875000,7.875000,7.703125,7.734375,6.416620,5534400
1996-03-18,7.765625,7.804688,7.750000,7.765625,6.442546,3373600
1996-03-19,7.843750,7.921875,7.812500,7.859375,6.520323,4760800
1996-03-20,7.828125,7.828125,7.593750,7.734375,6.416620,7455200
1996-03-21,7.703125,7.875000,7.687500,7.796875,6.468471,5338400
1996-03-22,7.859375,7.859375,7.703125,7.703125,6.390695,1927200
1996-03-25,7.843750,7.859375,7.656250,7.687500,6.377730,2296000
1996-03-26,7.640625,7.718750,7.531250,7.593750,6.299955,3448800
1996-03-27,7.578125,7.781250,7.500000,7.703125,6.390695,4989600
1996-03-28,7.671875,7.687500,7.500000,7.593750,6.299955,3789600
1996-03-29,7.671875,7.765625,7.593750,7.687500,6.377730,6361600
1996-04-01,7.906250,8.031250,7.796875,8.015625,6.676353,7657600
1996-04-02,8.000000,8.015625,7.828125,7.984375,6.650324,6580000
1996-04-03,7.984375,7.984375,7.890625,7.937500,6.611281,6389600
1996-04-04,7.921875,7.953125,7.703125,7.812500,6.507165,5784800
1996-04-08,7.625000,7.687500,7.484375,7.625000,6.350995,7160000
1996-04-09,7.656250,7.750000,7.531250,7.609375,6.337980,3832800
1996-04-10,7.593750,7.609375,7.187500,7.296875,6.077694,9472000
1996-04-11,7.359375,7.531250,7.187500,7.515625,6.259894,9473600
1996-04-12,7.515625,7.609375,7.437500,7.578125,6.311951,5787200
1996-04-15,7.640625,7.781250,7.593750,7.703125,6.416067,8429600
1996-04-16,7.703125,7.828125,7.656250,7.828125,6.520182,4548800
1996-04-17,7.750000,7.765625,7.578125,7.609375,6.337980,4269600
1996-04-18,7.593750,7.593750,7.468750,7.500000,6.246880,7500000
1996-04-19,7.250000,7.515625,7.250000,7.500000,6.246880,14465600
1996-04-22,7.500000,7.500000,7.218750,7.234375,6.025638,14060800
1996-04-23,7.250000,7.375000,7.218750,7.328125,6.103723,10274400
1996-04-24,7.375000,7.437500,7.281250,7.281250,6.064679,6092000
1996-04-25,7.281250,7.390625,7.234375,7.343750,6.116736,5677600
1996-04-26,7.312500,7.468750,7.250000,7.296875,6.077694,4519200
1996-04-29,7.296875,7.343750,7.203125,7.265625,6.051666,3952000
1996-04-30,7.296875,7.390625,7.281250,7.312500,6.090708,4215200
1996-05-01,7.296875,7.312500,7.156250,7.203125,5.999609,8640000
1996-05-02,7.156250,7.171875,7.046875,7.109375,5.921523,12440800
1996-05-03,7.109375,7.250000,7.078125,7.109375,5.921523,9364800
1996-05-06,7.140625,7.156250,6.890625,7.015625,5.843436,10036000
1996-05-07,6.750000,6.953125,6.695313,6.796875,5.661235,28999200
1996-05-08,6.750000,6.812500,6.687500,6.781250,5.648220,21213600
1996-05-09,6.828125,6.859375,6.656250,6.828125,5.687266,10404800
1996-05-10,6.859375,6.921875,6.656250,6.671875,5.557118,10878400
1996-05-13,6.718750,6.875000,6.671875,6.781250,5.648220,12179200
1996-05-14,6.781250,6.781250,6.671875,6.750000,5.622192,10517600
1996-05-15,6.750000,6.968750,6.750000,6.875000,5.726306,8123200
1996-05-16,6.875000,6.953125,6.875000,6.906250,5.752336,5584800
1996-05-17,7.031250,7.031250,6.890625,6.906250,5.752336,7096800
1996-05-20,6.921875,6.953125,6.796875,6.828125,5.687266,6544000
1996-05-21,6.828125,6.843750,6.593750,6.656250,5.544106,11654400
1996-05-22,6.656250,6.812500,6.640625,6.718750,5.596164,7700800
1996-05-23,6.687500,6.734375,6.609375,6.609375,5.505063,5720000
1996-05-24,6.625000,6.718750,6.609375,6.640625,5.531093,9333600
1996-05-28,6.656250,6.656250,6.484375,6.562500,5.466019,9030400
1996-05-29,6.593750,6.593750,6.421875,6.484375,5.400949,10906400
1996-05-30,6.593750,6.796875,6.500000,6.703125,5.583148,9296000
1996-05-31,6.875000,6.875000,6.734375,6.859375,5.713292,6528800
1996-06-03,6.843750,6.953125,6.796875,6.953125,5.791379,4240800
1996-06-04,6.937500,6.953125,6.562500,6.640625,5.531093,19317600
1996-06-05,6.687500,6.906250,6.687500,6.843750,5.700278,10052000
1996-06-06,6.890625,6.921875,6.828125,6.875000,5.726306,6555200
1996-06-07,6.531250,6.687500,6.531250,6.593750,5.492049,13099200
1996-06-10,6.562500,6.562500,6.343750,6.359375,5.296834,13524000
1996-06-11,6.406250,6.437500,6.281250,6.312500,5.257790,15109600
1996-06-12,6.343750,6.625000,6.343750,6.578125,5.479036,16433600
1996-06-13,6.562500,6.640625,6.468750,6.562500,5.466019,6343200
1996-06-14,6.687500,6.734375,6.531250,6.531250,5.439991,13653600
1996-06-17,6.562500,6.562500,6.453125,6.531250,5.439991,7053600
1996-06-18,6.625000,6.625000,6.531250,6.562500,5.466019,4726400
1996-06-19,6.625000,6.625000,6.250000,6.359375,5.296834,13540800
1996-06-20,6.125000,6.156250,6.000000,6.031250,5.023531,23217600
1996-06-21,6.062500,6.125000,6.015625,6.093750,5.075590,22692000
1996-06-24,6.093750,6.093750,6.000000,6.031250,5.023531,12801600
1996-06-25,6.000000,6.093750,5.984375,6.093750,5.075590,5799200
1996-06-26,6.093750,6.218750,6.015625,6.187500,5.153677,7352800
1996-06-27,6.203125,6.375000,6.203125,6.296875,5.244778,7802400
1996-06-28,6.375000,6.390625,6.281250,6.312500,5.257790,8937600
1996-07-01,6.312500,6.390625,6.281250,6.375000,5.309848,4297600
1996-07-02,6.359375,6.359375,6.218750,6.234375,5.192720,9641600
1996-07-03,6.234375,6.234375,6.078125,6.187500,5.153677,12380800
1996-07-05,6.046875,6.078125,6.000000,6.062500,5.049564,6032800
1996-07-08,6.031250,6.093750,5.953125,6.015625,5.010519,8626400
1996-07-09,6.000000,6.000000,5.687500,5.703125,4.750231,25338400
1996-07-10,5.734375,5.734375,5.437500,5.531250,4.607074,36861600
1996-07-11,4.468750,4.562500,3.750000,3.875000,3.227555,116028800
1996-07-12,4.000000,4.187500,4.000000,4.140625,3.448797,64288800
1996-07-15,4.187500,4.187500,4.031250,4.078125,3.396741,27572800
1996-07-16,4.078125,4.140625,3.968750,4.015625,3.344684,24789600
1996-07-17,4.187500,4.203125,4.093750,4.156250,3.461813,14917600
1996-07-18,4.218750,4.375000,4.171875,4.281250,3.565928,10948800
1996-07-19,4.343750,4.375000,4.218750,4.265625,3.552914,13724800
1996-07-22,4.265625,4.359375,4.156250,4.328125,3.604971,6880000
1996-07-23,4.343750,4.343750,4.125000,4.187500,3.487842,8064800
1996-07-24,4.000000,4.109375,4.000000,4.046875,3.370713,10048800
1996-07-25,4.078125,4.125000,4.046875,4.062500,3.383726,10350400
1996-07-26,4.093750,4.250000,4.062500,4.187500,3.487842,11048800
1996-07-29,4.187500,4.218750,4.125000,4.187500,3.487842,3820800
1996-07-30,4.218750,4.250000,4.140625,4.218750,3.513870,19508000
1996-07-31,4.250000,4.296875,4.156250,4.218750,3.513870,8912800
1996-08-01,4.218750,4.390625,4.218750,4.312500,3.591956,16432800
1996-08-02,4.312500,4.406250,4.312500,4.390625,3.657027,11880000
1996-08-05,4.406250,4.562500,4.390625,4.546875,3.787171,23803200
1996-08-06,4.687500,4.734375,4.656250,4.703125,3.917314,27286400
1996-08-07,4.718750,4.781250,4.718750,4.781250,3.982387,11690400
1996-08-08,4.906250,4.968750,4.875000,4.906250,4.086502,18700000
1996-08-09,4.937500,5.031250,4.859375,4.953125,4.125545,10524800
1996-08-12,4.968750,4.984375,4.781250,4.828125,4.021428,5596000
1996-08-13,4.750000,4.812500,4.625000,4.671875,3.891285,7092000
1996-08-14,4.750000,4.859375,4.718750,4.718750,3.930327,9372000
1996-08-15,4.734375,4.828125,4.734375,4.781250,3.982387,7120800
1996-08-16,4.781250,4.859375,4.750000,4.859375,4.047459,7407200
1996-08-19,4.890625,4.921875,4.859375,4.906250,4.086502,4779200
1996-08-20,4.843750,4.890625,4.765625,4.828125,4.021428,5800000
1996-08-21,4.843750,4.984375,4.812500,4.875000,4.060473,6341600
1996-08-22,4.921875,5.062500,4.921875,5.031250,4.190614,6286400
1996-08-23,5.000000,5.031250,4.921875,4.984375,4.151572,6284000
1996-08-26,4.953125,4.984375,4.859375,4.906250,4.086502,3828800
1996-08-27,4.906250,5.031250,4.906250,4.984375,4.151572,7619200
1996-08-28,4.968750,5.031250,4.937500,4.968750,4.138558,5947200
1996-08-29,4.937500,4.937500,4.859375,4.859375,4.047459,5450400
1996-08-30,4.843750,4.875000,4.765625,4.828125,4.021428,8835200
1996-09-03,4.781250,4.906250,4.750000,4.828125,4.021428,6464000
1996-09-04,4.812500,5.078125,4.796875,5.062500,4.216643,13727200
1996-09-05,5.000000,5.062500,4.906250,4.953125,4.125545,13128000
1996-09-06,4.953125,4.953125,4.765625,4.843750,4.034442,17397600
1996-09-09,4.843750,4.906250,4.812500,4.875000,4.060473,5265600
1996-09-10,4.890625,4.890625,4.781250,4.828125,4.021428,4294400
1996-09-11,5.031250,5.109375,5.000000,5.015625,4.177601,13612000
1996-09-12,5.046875,5.203125,5.031250,5.156250,4.294731,14734400
1996-09-13,5.375000,5.375000,5.265625,5.296875,4.411859,16033600
1996-09-16,5.359375,5.578125,5.359375,5.375000,4.476932,16129600
1996-09-17,5.250000,5.406250,5.250000,5.343750,4.450903,8038400
1996-09-18,5.359375,5.390625,5.312500,5.359375,4.463918,5683200
1996-09-19,5.359375,5.359375,5.218750,5.296875,4.411859,6699200
1996-09-20,5.343750,5.343750,5.234375,5.312500,4.424874,6060800
1996-09-23,5.281250,5.359375,5.218750,5.281250,4.398845,4624000
1996-09-24,5.250000,5.265625,5.187500,5.203125,4.333774,5946400
1996-09-25,5.187500,5.234375,5.125000,5.156250,4.294731,6052800
1996-09-26,5.156250,5.250000,5.140625,5.171875,4.307744,7343200
1996-09-27,5.140625,5.218750,5.109375,5.125000,4.268701,6489600
1996-09-30,5.125000,5.203125,5.109375,5.203125,4.333774,5727200
1996-10-01,5.218750,5.234375,4.953125,5.093750,4.242673,8313600
1996-10-02,5.125000,5.250000,5.078125,5.125000,4.268701,6798400
1996-10-03,5.125000,5.203125,5.109375,5.171875,4.307744,6030400
1996-10-04,5.312500,5.312500,5.109375,5.109375,4.255688,8212800
1996-10-07,5.093750,5.109375,5.000000,5.046875,4.203631,7222400
1996-10-08,5.031250,5.078125,4.937500,4.953125,4.125545,7460800
1996-10-09,4.984375,5.000000,4.890625,4.921875,4.099514,7480800
1996-10-10,4.890625,4.937500,4.812500,4.875000,4.060473,7228000
1996-10-11,4.875000,4.875000,4.781250,4.843750,4.034442,9282400
1996-10-14,4.859375,4.921875,4.812500,4.890625,4.073487,8822400
1996-10-15,4.890625,4.953125,4.875000,4.906250,4.086502,10139200
1996-10-16,4.937500,4.953125,4.859375,4.890625,4.073487,6465600
1996-10-17,4.906250,4.968750,4.812500,4.937500,4.112530,5308000
1996-10-18,4.937500,5.046875,4.890625,4.984375,4.151572,10699200
1996-10-21,4.953125,5.000000,4.812500,4.812500,4.008415,5972000
1996-10-22,4.828125,4.843750,4.578125,4.578125,3.813199,14061600
1996-10-23,4.609375,4.640625,4.531250,4.531250,3.774158,13692000
1996-10-24,4.562500,4.578125,4.390625,4.437500,3.696072,13435200
1996-10-25,4.500000,4.562500,4.437500,4.500000,3.748128,10496000
1996-10-28,4.531250,4.578125,4.500000,4.531250,3.774158,14592000
1996-10-29,4.562500,4.671875,4.500000,4.671875,3.891285,12766400
1996-10-30,4.687500,4.796875,4.531250,4.687500,3.904299,8773600
1996-10-31,4.718750,4.765625,4.640625,4.718750,3.930327,4444800
1996-11-01,4.734375,4.796875,4.703125,4.750000,3.956356,5345600
1996-11-04,4.765625,4.796875,4.640625,4.656250,3.878271,4344800
1996-11-05,4.656250,4.687500,4.593750,4.640625,3.865257,9633600
1996-11-06,4.687500,5.093750,4.687500,5.015625,4.177601,16116000
1996-11-07,5.343750,5.625000,5.328125,5.546875,4.620089,26131200
1996-11-08,5.468750,5.484375,5.375000,5.437500,4.528987,15860000
1996-11-11,5.453125,5.593750,5.453125,5.500000,4.581048,9042400
1996-11-12,5.484375,5.531250,5.390625,5.468750,4.555018,9847200
1996-11-13,5.515625,5.609375,5.484375,5.546875,4.620089,4984000
1996-11-14,5.562500,5.578125,5.375000,5.421875,4.515973,5008000
1996-11-15,5.484375,5.484375,5.375000,5.437500,4.528987,3370400
1996-11-18,5.453125,5.500000,5.437500,5.484375,4.568029,2111200
1996-11-19,5.187500,5.375000,5.187500,5.312500,4.424874,15438400
1996-11-20,5.328125,5.406250,5.312500,5.312500,4.424874,5372800
1996-11-21,5.312500,5.312500,5.234375,5.265625,4.385829,6060800
1996-11-22,5.375000,5.562500,5.312500,5.500000,4.581048,5603200
1996-11-25,5.484375,5.703125,5.468750,5.640625,4.698175,5976000
1996-11-26,5.656250,5.671875,5.421875,5.484375,4.568029,5679200
1996-11-27,5.484375,5.484375,5.359375,5.375000,4.476932,5535200
1996-11-29,5.343750,5.406250,5.328125,5.390625,4.489944,1600000
1996-12-02,5.390625,5.390625,5.296875,5.390625,4.489944,5141600
1996-12-03,5.500000,5.578125,5.453125,5.453125,4.542001,8294400
1996-12-04,5.406250,5.671875,5.390625,5.593750,4.659132,7412000
1996-12-05,5.656250,5.937500,5.640625,5.843750,4.867361,18176000
1996-12-06,5.750000,6.125000,5.703125,5.921875,4.932432,23295200
1996-12-09,5.890625,5.968750,5.843750,5.937500,4.945446,10473600
1996-12-10,5.906250,5.984375,5.906250,5.953125,4.958461,6404000
1996-12-11,5.765625,5.921875,5.765625,5.875000,4.893387,7061600
1996-12-12,5.875000,5.906250,5.781250,5.796875,4.828319,7402400
1996-12-13,5.718750,5.750000,5.562500,5.593750,4.659132,5629600
1996-12-16,5.718750,5.937500,5.687500,5.875000,4.893387,12995200
1996-12-17,5.812500,5.843750,5.687500,5.781250,4.815304,8157600
1996-12-18,5.796875,5.890625,5.718750,5.875000,4.893387,7356000
1996-12-19,5.968750,5.968750,5.796875,5.875000,4.893387,7063200
1996-12-20,5.968750,5.968750,5.843750,5.859375,4.880374,7547200
1996-12-23,5.781250,5.875000,5.734375,5.796875,4.828319,3918400
1996-12-24,5.781250,5.937500,5.765625,5.828125,4.854346,1974400
1996-12-26,5.828125,5.843750,5.750000,5.812500,4.841332,2872800
1996-12-27,5.796875,5.796875,5.718750,5.734375,4.776261,2444800
1996-12-30,5.734375,5.734375,5.625000,5.640625,4.698175,5760000
1996-12-31,5.640625,5.671875,5.609375,5.625000,4.685161,4947200
1997-01-02,5.625000,5.687500,5.500000,5.656250,4.711188,4596000
1997-01-03,5.718750,5.843750,5.687500,5.812500,4.841332,6853600
1997-01-06,5.812500,5.890625,5.734375,5.828125,4.854346,7845600
1997-01-07,5.828125,5.843750,5.812500,5.843750,4.867361,4583200
1997-01-08,5.812500,5.875000,5.703125,5.718750,4.763246,17476000
1997-01-09,5.750000,5.781250,5.687500,5.687500,4.737216,13426400
1997-01-10,5.703125,5.765625,5.625000,5.750000,4.789273,9239200
1997-01-13,5.718750,5.765625,5.515625,5.546875,4.620089,11206400
1997-01-14,5.500000,5.515625,5.328125,5.453125,4.542001,21769600
1997-01-15,5.421875,5.562500,5.375000,5.531250,4.607074,11301600
1997-01-16,5.546875,5.593750,5.484375,5.562500,4.633102,5828800
1997-01-17,5.578125,5.609375,5.375000,5.406250,4.502958,6850400
1997-01-20,5.421875,5.484375,5.390625,5.437500,4.528987,4791200
1997-01-21,5.468750,5.718750,5.468750,5.656250,4.711188,8323200
1997-01-22,5.656250,5.656250,5.531250,5.531250,4.607074,10483200
1997-01-23,5.546875,5.937500,5.546875,5.703125,4.750231,13241600
1997-01-24,5.781250,5.937500,5.781250,5.921875,4.932432,16844800
1997-01-27,5.921875,5.984375,5.750000,5.765625,4.802289,10623200
1997-01-28,5.796875,5.906250,5.671875,5.796875,4.828319,9632000
1997-01-29,5.796875,5.875000,5.765625,5.812500,4.841332,3542400
1997-01-30,5.812500,5.828125,5.703125,5.828125,4.854346,4828800
1997-01-31,5.906250,6.140625,5.875000,6.093750,5.075590,16624800
1997-02-03,6.078125,6.109375,5.875000,6.109375,5.088605,10099200
1997-02-04,6.109375,6.109375,5.890625,5.921875,4.932432,7872800
1997-02-05,5.812500,5.890625,5.718750,5.734375,4.776261,11530400
1997-02-06,5.734375,5.796875,5.656250,5.703125,4.750231,8237600
1997-02-07,5.734375,5.921875,5.703125,5.843750,4.867361,7291200
1997-02-10,5.906250,6.078125,5.890625,5.984375,4.984489,6757600
1997-02-11,5.984375,6.015625,5.781250,5.859375,4.880374,8614400
1997-02-12,5.875000,6.078125,5.828125,6.078125,5.062574,9929600
1997-02-13,6.125000,6.437500,6.015625,6.328125,5.270805,49536000
1997-02-14,6.531250,6.812500,6.468750,6.796875,5.661235,31451200
1997-02-18,6.687500,6.734375,6.500000,6.640625,5.531093,15523200
1997-02-19,6.609375,6.609375,6.375000,6.421875,5.348893,10573600
1997-02-20,6.343750,6.515625,6.343750,6.468750,5.387935,9592000
1997-02-21,6.500000,6.531250,6.375000,6.406250,5.335876,8929600
1997-02-24,6.375000,6.406250,6.328125,6.375000,5.309848,5529600
1997-02-25,6.375000,6.453125,6.359375,6.421875,5.348893,9164000
1997-02-26,6.421875,6.453125,6.234375,6.359375,5.296834,8917600
1997-02-27,6.359375,6.421875,6.265625,6.281250,5.231761,5381600
1997-02-28,6.343750,6.390625,6.234375,6.250000,5.205733,7132000
1997-03-03,6.250000,6.437500,6.203125,6.421875,5.348893,9028000
1997-03-04,6.484375,6.578125,6.406250,6.437500,5.361904,9632000
1997-03-05,6.453125,6.609375,6.390625,6.578125,5.479036,8964800
1997-03-06,6.546875,6.562500,6.437500,6.468750,5.387935,5142400
1997-03-07,6.500000,6.734375,6.468750,6.718750,5.596164,14405600
1997-03-10,6.656250,6.796875,6.640625,6.734375,5.609178,10290400
1997-03-11,6.750000,6.890625,6.718750,6.890625,5.739321,14897600
1997-03-12,6.859375,6.906250,6.828125,6.859375,5.713292,10818400
1997-03-13,6.828125,6.859375,6.734375,6.750000,5.622192,6525600
1997-03-14,6.750000,6.828125,6.750000,6.750000,5.622192,8012000
1997-03-17,6.750000,6.796875,6.671875,6.750000,5.622192,11073600
1997-03-18,6.734375,6.765625,6.562500,6.578125,5.479036,3904800
1997-03-19,6.578125,6.687500,6.312500,6.390625,5.322862,6470400
1997-03-20,6.453125,6.531250,6.343750,6.484375,5.400949,4644800
1997-03-21,6.484375,6.515625,6.343750,6.390625,5.322862,5039200
1997-03-24,6.312500,6.828125,6.296875,6.734375,5.609178,10845600
1997-03-25,6.765625,6.765625,6.421875,6.500000,5.413964,7986400
1997-03-26,6.500000,6.562500,6.406250,6.515625,5.426978,7346400
1997-03-27,6.453125,6.500000,6.281250,6.312500,5.257790,4262400
1997-03-31,6.281250,6.281250,5.953125,5.953125,4.958461,9748000
1997-04-01,5.968750,6.109375,5.968750,6.093750,5.101641,5733600
1997-04-02,6.078125,6.234375,6.015625,6.234375,5.219370,8931200
1997-04-03,6.203125,6.218750,6.062500,6.062500,5.075480,5724800
1997-04-04,6.062500,6.359375,6.031250,6.265625,5.245535,9079200
1997-04-07,6.265625,6.328125,6.250000,6.312500,5.284780,8301600
1997-04-08,6.281250,6.296875,6.171875,6.281250,5.258615,4453600
1997-04-09,6.375000,6.453125,6.328125,6.390625,5.350183,9433600
1997-04-10,6.375000,6.640625,6.375000,6.562500,5.494077,10495200
1997-04-11,6.406250,6.625000,6.312500,6.312500,5.284780,10371200
1997-04-14,6.312500,6.359375,6.218750,6.250000,5.232455,10300000
1997-04-15,6.375000,6.375000,6.187500,6.210938,5.199751,7082400
1997-04-16,6.234375,6.312500,6.031250,6.187500,5.180130,10671200
1997-04-17,6.203125,6.453125,6.203125,6.296875,5.271695,7405600
1997-04-18,6.312500,6.328125,5.812500,5.890625,4.931588,17688000
1997-04-21,5.812500,5.906250,5.718750,5.781250,4.840018,13170400
1997-04-22,5.765625,5.812500,5.609375,5.625000,4.709210,10203200
1997-04-23,5.687500,5.734375,5.562500,5.578125,4.669964,13578400
1997-04-24,5.656250,5.671875,5.484375,5.500000,4.604560,12798400
1997-04-25,5.515625,5.609375,5.468750,5.562500,4.656884,7935200
1997-04-28,5.593750,5.703125,5.546875,5.593750,4.683046,6157600
1997-04-29,5.812500,5.875000,5.718750,5.875000,4.918506,12642400
